gene_id,C4.gene_counts,C5.gene_counts,C7.gene_counts,T10.gene_counts,T11.gene_counts,T8.gene_counts
ENSMUSG00000110215,0,0,0,0,0,0
ENSMUSG00000121392,0,0,0,0,0,0
ENSMUSG00000110005,0,0,0,0,0,0
ENSMUSG00000070828,0,0,0,0,0,0
ENSMUSG00000109720,0,0,0,0,0,0
ENSMUSG00000109920,0,0,0,0,0,0
ENSMUSG00000109786,0,0,0,0,0,0
ENSMUSG00000110083,0,0,0,0,0,0
ENSMUSG00000108446,0,0,0,0,0,0
ENSMUSG00000092335,0,2,0,0,0,0
ENSMUSG00000098782,0,0,0,0,0,0
ENSMUSG00000107673,0,0,0,0,0,0
ENSMUSG00000030378,0,0,0,0,0,0
ENSMUSG00000099216,0,0,0,0,0,0
ENSMUSG00000094385,0,0,0,0,0,0
ENSMUSG00000109269,0,0,0,0,0,0
ENSMUSG00000109000,0,0,0,0,0,0
ENSMUSG00000109253,0,0,0,0,0,0
ENSMUSG00000094221,0,0,0,0,0,0
ENSMUSG00000095309,0,0,0,0,0,0
ENSMUSG00000096813,0,0,0,0,0,0
ENSMUSG00000093890,0,0,0,0,0,0
ENSMUSG00000095758,0,0,0,0,0,0
ENSMUSG00000094879,0,0,0,0,0,0
ENSMUSG00000095185,0,0,0,0,0,0
ENSMUSG00000109259,0,0,0,0,0,0
ENSMUSG00000109380,0,0,0,0,0,0
ENSMUSG00000108907,0,0,0,0,0,0
ENSMUSG00000094208,0,0,0,0,0,0
ENSMUSG00000096741,0,0,0,0,0,0
ENSMUSG00000093941,0,0,0,0,0,0
ENSMUSG00000108879,0,0,0,0,0,0
ENSMUSG00000101076,0,0,0,0,0,0
ENSMUSG00000109300,0,0,0,0,0,0
ENSMUSG00000074322,0,0,0,0,0,0
ENSMUSG00000047535,0,0,0,0,0,0
ENSMUSG00000073940,68,25,76,26,26,27
ENSMUSG00000121140,0,0,0,0,0,0
ENSMUSG00000052305,194,28,39,66,19,16
ENSMUSG00000083967,0,0,0,0,0,0
ENSMUSG00000083216,0,0,0,0,0,0
ENSMUSG00000078621,2,3,1,8,0,3
ENSMUSG00000052217,713,550,919,532,683,525
ENSMUSG00000085700,0,0,0,0,0,0
ENSMUSG00000052187,0,0,0,0,2,0
ENSMUSG00000058200,0,0,0,0,0,0
ENSMUSG00000109824,0,0,0,0,0,0
ENSMUSG00000066262,0,0,0,0,0,0
ENSMUSG00000073932,0,0,0,0,0,0
ENSMUSG00000049797,0,0,0,0,3,0
ENSMUSG00000090219,0,0,0,0,0,0
ENSMUSG00000110012,0,0,0,0,0,0
ENSMUSG00000051340,0,0,0,0,0,0
ENSMUSG00000073931,0,0,0,0,0,0
ENSMUSG00000055643,0,0,0,0,0,0
ENSMUSG00000051618,0,0,0,0,0,0
ENSMUSG00000051437,0,0,0,0,0,0
ENSMUSG00000044265,0,0,0,0,0,0
ENSMUSG00000083513,0,0,0,0,0,0
ENSMUSG00000042909,0,0,0,0,0,0
ENSMUSG00000044899,0,0,0,0,0,0
ENSMUSG00000081859,0,0,0,0,0,0
ENSMUSG00000072244,1,0,0,0,1,2
ENSMUSG00000109712,0,0,0,1,0,0
ENSMUSG00000056144,453,537,452,427,614,534
ENSMUSG00000111737,0,0,0,0,0,0
ENSMUSG00000060441,528,650,321,522,600,621
ENSMUSG00000088658,0,0,0,0,0,0
ENSMUSG00000066258,1025,1008,675,835,1248,989
ENSMUSG00000087175,28,30,15,10,22,18
ENSMUSG00000090215,8,16,20,19,9,16
ENSMUSG00000057143,966,1167,645,851,1342,1076
ENSMUSG00002074911,0,0,0,0,0,0
ENSMUSG00000052749,80,119,39,64,108,86
ENSMUSG00000078616,3,0,2,1,0,0
ENSMUSG00000110114,0,1,0,3,11,0
ENSMUSG00000030921,1071,1145,667,1040,1523,1036
ENSMUSG00000119845,6,7,0,7,9,20
ENSMUSG00000057596,300,287,134,289,409,339
ENSMUSG00000082154,15,23,5,15,18,11
ENSMUSG00000083248,0,0,0,0,0,0
ENSMUSG00000121294,0,0,0,0,1,0
ENSMUSG00000073929,0,0,0,0,0,0
ENSMUSG00000101436,0,0,0,0,0,0
ENSMUSG00000109516,0,0,0,0,0,0
ENSMUSG00002075974,2,0,0,0,0,0
ENSMUSG00000112045,0,0,0,0,0,0
ENSMUSG00000099185,0,0,0,0,0,0
ENSMUSG00000112072,0,0,0,0,0,0
ENSMUSG00000112797,0,0,0,0,0,0
ENSMUSG00000111882,0,0,0,0,0,0
ENSMUSG00000098179,0,0,0,0,0,0
ENSMUSG00000020081,0,0,0,0,0,0
ENSMUSG00000112389,0,0,0,0,0,0
ENSMUSG00000087651,0,0,0,0,0,0
ENSMUSG00000112675,0,0,0,0,0,0
ENSMUSG00000112077,0,0,0,0,0,0
ENSMUSG00000112133,0,0,0,0,0,0
ENSMUSG00000111699,0,0,0,0,0,0
ENSMUSG00000111049,0,0,0,0,0,0
ENSMUSG00000104317,0,0,0,0,0,0
ENSMUSG00000111524,0,0,0,0,0,0
ENSMUSG00000111062,0,0,0,0,0,0
ENSMUSG00000111875,5,4,2,1,0,2
ENSMUSG00000039031,43,34,25,27,51,35
ENSMUSG00000020032,0,2,4,3,3,0
ENSMUSG00000112751,0,0,0,0,0,0
ENSMUSG00000112804,0,0,0,0,0,0
ENSMUSG00000020033,0,0,0,0,0,0
ENSMUSG00000111487,0,0,0,0,0,0
ENSMUSG00000111478,0,0,0,0,0,0
ENSMUSG00000111514,0,0,0,0,0,0
ENSMUSG00000046841,94,77,130,97,93,103
ENSMUSG00000020034,584,596,672,707,794,580
ENSMUSG00000089096,0,0,0,0,0,0
ENSMUSG00000097309,16,3,4,2,8,8
ENSMUSG00000112753,0,0,0,0,0,0
ENSMUSG00002074987,0,0,0,0,0,0
ENSMUSG00000020171,2359,1822,2625,1899,2457,1961
ENSMUSG00000112462,1,2,2,0,0,0
ENSMUSG00000034453,1283,1231,1142,990,1476,1196
ENSMUSG00000020177,0,1,1,0,0,0
ENSMUSG00000078430,0,0,0,0,0,0
ENSMUSG00000069516,78,114,148,81,80,30
ENSMUSG00000069515,0,0,0,0,0,0
ENSMUSG00000019899,0,0,0,0,0,0
ENSMUSG00000112052,0,0,0,0,0,0
ENSMUSG00000112472,0,0,0,0,0,0
ENSMUSG00000101636,0,0,0,0,0,0
ENSMUSG00002076490,0,0,0,0,0,0
ENSMUSG00000103931,0,0,0,0,0,0
ENSMUSG00000112610,0,0,0,0,0,0
ENSMUSG00000112206,0,0,0,0,0,0
ENSMUSG00000112703,0,0,0,0,0,0
ENSMUSG00000112786,0,0,0,0,0,0
ENSMUSG00000112620,0,0,0,2,0,0
ENSMUSG00000064208,11,5,4,5,2,6
ENSMUSG00000112432,0,0,0,0,0,0
ENSMUSG00000055531,3544,3364,2460,3240,4057,3450
ENSMUSG00000112728,1,0,0,0,0,0
ENSMUSG00000095826,1,0,0,0,0,0
ENSMUSG00000112344,0,3,0,0,0,0
ENSMUSG00000112399,0,0,2,7,0,0
ENSMUSG00000112081,0,0,0,0,0,0
ENSMUSG00000020037,0,0,0,0,0,0
ENSMUSG00000043800,1,4,3,0,0,4
ENSMUSG00000112476,0,0,0,0,0,0
ENSMUSG00002074857,0,0,0,0,0,0
ENSMUSG00000020183,1924,1462,1560,1595,2264,1863
ENSMUSG00000118970,0,2,0,0,1,0
ENSMUSG00000035620,577,487,272,491,577,467
ENSMUSG00000050035,10,12,16,8,21,14
ENSMUSG00000060935,394,285,234,313,533,407
ENSMUSG00000049038,71,83,72,67,80,76
ENSMUSG00000020038,176,181,163,126,201,117
ENSMUSG00002075790,0,0,0,0,0,0
ENSMUSG00000050490,0,0,1,1,0,0
ENSMUSG00002075019,0,0,0,0,0,0
ENSMUSG00000037012,960,788,1060,621,1035,892
ENSMUSG00000020184,3003,2302,1525,2486,2979,2649
ENSMUSG00000060181,390,357,307,355,481,346
ENSMUSG00000019889,0,0,0,0,0,0
ENSMUSG00002075684,0,0,0,0,0,0
ENSMUSG00000020080,1,0,0,0,4,0
ENSMUSG00000020079,564,463,459,396,601,461
ENSMUSG00000097129,11,4,6,3,18,2
ENSMUSG00000049109,2,2,5,1,20,0
ENSMUSG00000020042,5,2,1,0,8,4
ENSMUSG00000111435,0,0,0,0,0,0
ENSMUSG00000020078,1068,1053,999,1070,1452,1026
ENSMUSG00000111609,0,0,0,0,0,0
ENSMUSG00000112451,0,0,0,0,0,0
ENSMUSG00000112479,0,0,0,0,0,0
ENSMUSG00000112119,0,0,0,0,0,0
ENSMUSG00000112568,0,0,0,0,0,0
ENSMUSG00000111891,0,0,0,0,0,0
ENSMUSG00000111996,0,0,0,0,0,0
ENSMUSG00000112504,0,0,0,0,0,0
ENSMUSG00000112418,0,0,0,0,0,0
ENSMUSG00000111884,0,0,0,0,0,0
ENSMUSG00000112826,0,0,0,0,0,0
ENSMUSG00000112318,0,0,0,0,0,0
ENSMUSG00000020077,7395,6123,7730,6489,8889,6361
ENSMUSG00000052798,1584,1383,1446,1162,1758,1487
ENSMUSG00000112525,3,0,0,0,0,0
ENSMUSG00000056316,0,0,0,0,0,0
ENSMUSG00000001785,1119,786,942,864,1148,918
ENSMUSG00000112326,0,1,0,0,0,0
ENSMUSG00000112836,2,6,0,6,1,9
ENSMUSG00000052681,5565,4289,4197,5232,5907,4147
ENSMUSG00000112711,0,0,0,0,0,0
ENSMUSG00000038916,0,0,0,0,0,0
ENSMUSG00000112458,1,0,0,0,4,0
ENSMUSG00000110723,0,0,0,0,0,0
ENSMUSG00000112500,0,0,0,0,0,0
ENSMUSG00000102896,0,0,0,0,0,0
ENSMUSG00000112470,0,0,0,0,0,4
ENSMUSG00000036955,461,453,563,336,571,549
ENSMUSG00000105203,1,1,5,0,0,1
ENSMUSG00000004360,0,0,0,0,0,0
ENSMUSG00000020075,5384,3995,4049,4447,5556,4556
ENSMUSG00000112347,1,0,0,0,2,4
ENSMUSG00000035529,1616,1284,1207,1034,1508,1130
ENSMUSG00000085111,4,3,4,4,4,1
ENSMUSG00000020076,1463,1248,828,1295,1548,1434
ENSMUSG00000001783,3956,3483,4652,3127,4375,3933
ENSMUSG00000112613,4,10,2,4,1,3
ENSMUSG00000019883,70,73,58,56,100,76
ENSMUSG00000036923,2,0,0,0,1,4
ENSMUSG00000112901,0,0,0,0,0,0
ENSMUSG00000105329,0,0,0,0,0,0
ENSMUSG00000112378,0,0,0,0,0,0
ENSMUSG00000050108,15,8,1,6,1,3
ENSMUSG00000097692,5,2,3,0,0,0
ENSMUSG00000038876,355,292,169,257,394,244
ENSMUSG00000119317,26,18,5,41,24,11
ENSMUSG00000111496,194,124,26,221,122,93
ENSMUSG00000111090,3,3,0,4,8,3
ENSMUSG00000111646,0,0,0,0,0,2
ENSMUSG00000088257,0,0,0,0,0,0
ENSMUSG00000111741,0,0,0,0,0,0
ENSMUSG00000001786,825,642,740,678,866,730
ENSMUSG00000077265,16,7,0,6,4,20
ENSMUSG00000019880,0,0,0,0,0,0
ENSMUSG00000110986,0,0,0,0,0,0
ENSMUSG00000110831,0,0,0,0,0,0
ENSMUSG00000111046,0,0,0,0,0,0
ENSMUSG00000111427,0,0,0,0,0,0
ENSMUSG00000111195,0,0,0,0,0,0
ENSMUSG00000111554,0,0,0,0,0,0
ENSMUSG00000111001,0,0,0,0,0,0
ENSMUSG00000110776,0,0,0,0,0,0
ENSMUSG00000075266,160,126,118,91,89,135
ENSMUSG00000059602,8,4,1,0,0,10
ENSMUSG00000111047,0,0,0,0,0,0
ENSMUSG00000118726,0,0,0,0,0,0
ENSMUSG00000112493,0,0,0,0,0,0
ENSMUSG00000111397,0,0,0,0,0,0
ENSMUSG00000111211,0,0,0,0,0,3
ENSMUSG00000087256,0,0,0,0,0,0
ENSMUSG00000020044,0,0,0,0,0,0
ENSMUSG00000112586,0,0,0,0,0,0
ENSMUSG00000090816,0,0,0,0,0,0
ENSMUSG00000112893,0,0,0,0,0,0
ENSMUSG00000112115,0,0,0,0,0,0
ENSMUSG00000020212,791,651,631,639,836,768
ENSMUSG00000112207,0,0,0,0,0,0
ENSMUSG00000112579,0,0,0,0,0,0
ENSMUSG00000112562,0,0,0,0,0,0
ENSMUSG00000112325,0,0,0,0,0,0
ENSMUSG00000112684,8,11,2,10,5,14
ENSMUSG00000112268,0,0,0,0,0,0
ENSMUSG00000112735,0,0,0,0,0,0
ENSMUSG00000112010,0,0,0,0,0,0
ENSMUSG00000112638,0,0,0,0,0,0
ENSMUSG00000020074,3135,2622,1521,2562,3390,2874
ENSMUSG00000112834,0,0,0,0,0,0
ENSMUSG00000074695,0,0,0,0,0,0
ENSMUSG00000111998,0,0,0,0,0,0
ENSMUSG00000112002,0,0,0,0,0,0
ENSMUSG00000112078,0,0,0,0,0,0
ENSMUSG00000112565,0,0,0,0,0,0
ENSMUSG00000112216,0,0,0,0,1,0
ENSMUSG00000112135,0,0,1,0,0,1
ENSMUSG00000112173,0,0,0,0,0,0
ENSMUSG00000112699,0,0,0,0,0,0
ENSMUSG00000080469,8,4,1,5,24,5
ENSMUSG00000112614,2,2,2,1,1,1
ENSMUSG00000112359,0,0,0,0,0,0
ENSMUSG00000112806,26,12,18,10,20,21
ENSMUSG00000112282,0,0,0,0,0,0
ENSMUSG00000112252,0,2,0,3,0,0
ENSMUSG00000112098,0,0,0,0,0,0
ENSMUSG00000112561,0,0,0,0,0,0
ENSMUSG00000019792,127,120,76,137,186,131
ENSMUSG00000090308,0,0,0,0,0,0
ENSMUSG00000112666,0,0,0,0,0,0
ENSMUSG00000111080,167,170,87,82,191,134
ENSMUSG00000090461,0,0,0,0,0,0
ENSMUSG00000112814,0,0,0,0,0,0
ENSMUSG00000112419,0,0,0,0,0,0
ENSMUSG00000112027,0,0,0,0,0,0
ENSMUSG00000112781,0,0,0,0,0,0
ENSMUSG00000112495,0,0,0,0,0,0
ENSMUSG00000112919,0,0,0,0,0,0
ENSMUSG00000055170,0,1,0,0,2,0
ENSMUSG00000019791,135,109,118,123,167,97
ENSMUSG00000111913,1,0,0,0,0,0
ENSMUSG00000112029,0,0,0,0,0,0
ENSMUSG00000047146,48,36,24,35,49,29
ENSMUSG00000112535,0,0,0,0,0,0
ENSMUSG00000112198,1,0,0,0,0,2
ENSMUSG00000112309,0,0,0,0,0,0
ENSMUSG00000112616,0,0,0,0,0,0
ENSMUSG00000084569,0,0,0,0,0,0
ENSMUSG00002075200,0,0,0,0,0,0
ENSMUSG00000028630,866,784,584,754,903,660
ENSMUSG00000104443,43,30,6,17,19,6
ENSMUSG00000112402,0,1,0,2,0,0
ENSMUSG00000098162,0,0,0,0,0,0
ENSMUSG00000112854,0,0,0,0,0,0
ENSMUSG00000112540,0,0,0,0,0,0
ENSMUSG00000112778,0,0,0,0,0,0
ENSMUSG00000112683,0,0,0,0,0,0
ENSMUSG00000100681,0,0,0,0,0,0
ENSMUSG00000112609,0,0,0,0,0,0
ENSMUSG00000112161,0,0,0,0,0,0
ENSMUSG00000071253,312,292,279,230,353,332
ENSMUSG00000088875,0,0,0,0,0,0
ENSMUSG00000080971,0,1,0,2,2,12
ENSMUSG00000020048,4569,3641,2669,4200,4813,4426
ENSMUSG00000084899,107,62,18,77,93,99
ENSMUSG00002076916,0,0,0,0,0,0
ENSMUSG00000020114,2596,2216,2126,1887,3045,2280
ENSMUSG00000112155,0,0,0,0,0,0
ENSMUSG00000112199,0,0,0,0,0,0
ENSMUSG00000044937,27,9,6,16,9,22
ENSMUSG00000036875,1545,1312,1020,1128,1547,1780
ENSMUSG00000056366,0,0,0,0,0,0
ENSMUSG00000112743,0,0,0,0,0,0
ENSMUSG00000054027,252,199,184,216,268,255
ENSMUSG00000089959,0,0,0,7,0,2
ENSMUSG00000035459,0,0,0,3,4,3
ENSMUSG00000039697,609,549,397,526,801,552
ENSMUSG00000089881,0,0,0,0,0,0
ENSMUSG00000089775,0,0,0,0,0,0
ENSMUSG00002075780,0,0,0,0,0,0
ENSMUSG00000110894,0,0,0,0,0,0
ENSMUSG00000089656,0,0,0,0,0,0
ENSMUSG00000111442,3,0,0,0,1,0
ENSMUSG00000089666,0,0,0,0,0,0
ENSMUSG00000020070,1159,1061,453,922,1233,1121
ENSMUSG00000110744,8,8,1,3,4,3
ENSMUSG00000084985,7,2,4,10,1,2
ENSMUSG00000047129,0,0,0,0,0,0
ENSMUSG00000019789,6,2,0,0,4,1
ENSMUSG00000110918,0,0,0,0,0,0
ENSMUSG00000119396,0,0,0,0,0,0
ENSMUSG00000112213,0,0,0,0,0,0
ENSMUSG00000111778,0,0,0,0,0,0
ENSMUSG00000118948,0,0,0,0,0,0
ENSMUSG00000111396,0,0,0,0,0,0
ENSMUSG00000103862,0,0,0,2,0,0
ENSMUSG00000039684,0,0,0,0,1,0
ENSMUSG00000119409,0,0,0,0,0,0
ENSMUSG00000020052,0,0,0,0,0,0
ENSMUSG00000112460,0,0,0,0,0,0
ENSMUSG00000000295,193,149,147,80,212,143
ENSMUSG00002075988,0,0,0,0,0,0
ENSMUSG00000111664,16,17,0,3,37,22
ENSMUSG00000020069,1001,962,578,819,1030,955
ENSMUSG00000020051,0,0,0,0,0,0
ENSMUSG00000112536,0,0,0,0,0,0
ENSMUSG00000058934,0,0,0,0,0,0
ENSMUSG00000020072,13,9,3,4,16,14
ENSMUSG00000087030,0,0,0,0,0,0
ENSMUSG00000000296,0,0,0,0,0,0
ENSMUSG00000111256,0,0,0,0,0,0
ENSMUSG00000110960,3,4,1,1,1,1
ENSMUSG00000110758,0,0,0,0,0,0
ENSMUSG00000110976,0,0,0,0,0,0
ENSMUSG00000111865,0,0,0,0,0,0
ENSMUSG00000063760,0,0,0,0,0,0
ENSMUSG00000112338,0,0,0,0,0,0
ENSMUSG00000098068,0,0,0,0,0,0
ENSMUSG00000098038,0,0,0,0,0,0
ENSMUSG00000069670,0,0,0,0,0,0
ENSMUSG00000112866,0,0,0,0,0,0
ENSMUSG00000112906,0,0,0,0,0,0
ENSMUSG00000112367,0,0,0,0,0,0
ENSMUSG00000112409,0,0,0,0,0,0
ENSMUSG00000112511,0,0,0,0,0,0
ENSMUSG00000112075,0,0,0,0,0,0
ENSMUSG00000112914,0,0,0,0,0,0
ENSMUSG00000112469,0,0,0,0,0,0
ENSMUSG00000020053,2,1,2,8,0,3
ENSMUSG00000112222,0,0,0,0,0,0
ENSMUSG00000112183,0,0,0,0,0,0
ENSMUSG00000112235,0,0,0,0,0,0
ENSMUSG00000112932,3,2,2,1,4,13
ENSMUSG00000035383,1,6,5,5,1,0
ENSMUSG00000112129,0,0,0,0,0,4
ENSMUSG00000035365,270,252,191,193,304,313
ENSMUSG00000112374,0,0,0,0,0,0
ENSMUSG00000112026,8,10,2,16,18,6
ENSMUSG00000104481,0,0,0,0,0,0
ENSMUSG00000112406,8,16,1,9,17,20
ENSMUSG00000036816,0,0,0,0,0,0
ENSMUSG00000019787,0,0,0,0,0,0
ENSMUSG00000112897,0,0,0,0,0,0
ENSMUSG00000112182,0,0,0,0,0,0
ENSMUSG00000112707,0,0,0,0,0,0
ENSMUSG00000112692,0,0,0,0,0,0
ENSMUSG00000112855,0,0,0,0,0,0
ENSMUSG00000112521,0,0,0,0,0,0
ENSMUSG00000111958,0,0,0,0,0,0
ENSMUSG00000111980,0,0,0,0,0,0
ENSMUSG00000035351,167,203,226,162,242,186
ENSMUSG00000020067,3,4,0,0,3,5
ENSMUSG00000112329,0,0,0,0,0,0
ENSMUSG00000088843,0,0,0,0,0,0
ENSMUSG00000045391,3,1,0,0,0,0
ENSMUSG00000019785,0,0,0,0,0,0
ENSMUSG00000112248,0,0,0,0,0,0
ENSMUSG00000112369,0,0,0,0,0,0
ENSMUSG00000090087,0,1,0,0,0,1
ENSMUSG00000112656,0,0,0,0,0,0
ENSMUSG00000090298,0,0,0,0,0,0
ENSMUSG00000071343,3,1,5,2,6,1
ENSMUSG00000069668,0,0,0,0,0,0
ENSMUSG00000112447,0,0,0,0,0,0
ENSMUSG00000112534,0,0,0,0,0,0
ENSMUSG00000020056,399,302,526,339,410,310
ENSMUSG00000112259,0,0,0,0,0,0
ENSMUSG00000112715,0,0,0,0,0,0
ENSMUSG00000039552,0,0,0,0,0,0
ENSMUSG00000020057,54,58,47,43,73,108
ENSMUSG00000020064,2602,2862,1700,2491,3199,2750
ENSMUSG00000112411,3,7,2,6,6,7
ENSMUSG00000112759,3,3,3,3,3,4
ENSMUSG00000096991,98,136,19,87,121,78
ENSMUSG00000035311,3002,2650,2416,2409,3187,2779
ENSMUSG00000087429,13,20,1,18,22,25
ENSMUSG00000039531,1048,1109,379,892,1275,1123
ENSMUSG00000112782,0,0,0,0,0,0
ENSMUSG00000112801,0,0,0,0,0,0
ENSMUSG00000112280,19,31,13,19,36,23
ENSMUSG00000020063,1506,1131,670,1366,1586,1321
ENSMUSG00000085372,0,1,0,0,0,0
ENSMUSG00000019782,526,494,567,485,649,481
ENSMUSG00000111905,16,14,3,3,14,8
ENSMUSG00000071340,0,0,0,0,0,0
ENSMUSG00000036764,14,14,22,12,8,10
ENSMUSG00000112572,0,0,0,0,0,0
ENSMUSG00000039508,0,0,0,0,0,0
ENSMUSG00000048185,0,0,0,0,0,0
ENSMUSG00000049872,0,0,0,0,0,0
ENSMUSG00000046031,41,37,37,26,32,22
ENSMUSG00000039497,9,12,7,8,10,0
ENSMUSG00000111361,0,0,0,0,0,0
ENSMUSG00000111876,0,0,0,0,0,0
ENSMUSG00000111149,0,0,0,0,0,0
ENSMUSG00000111563,0,0,0,0,0,0
ENSMUSG00000047514,1676,1345,1676,1414,2041,1362
ENSMUSG00000060843,0,0,0,0,0,0
ENSMUSG00000062561,0,0,0,0,0,0
ENSMUSG00000042846,0,0,0,0,0,0
ENSMUSG00002075335,0,0,0,0,0,0
ENSMUSG00000060002,32,29,20,50,67,34
ENSMUSG00000100528,0,0,0,0,0,0
ENSMUSG00000112114,0,0,0,0,0,0
ENSMUSG00000112341,0,0,0,1,1,0
ENSMUSG00000112720,0,0,0,0,0,0
ENSMUSG00000112913,0,0,0,0,0,0
ENSMUSG00000112210,0,0,0,0,0,0
ENSMUSG00000065705,0,0,0,0,0,0
ENSMUSG00000077439,0,0,0,0,0,0
ENSMUSG00000101338,0,0,0,0,0,0
ENSMUSG00000112247,0,0,0,0,0,0
ENSMUSG00000020059,0,0,0,0,0,0
ENSMUSG00000112202,0,0,0,0,0,0
ENSMUSG00000112159,0,0,0,0,0,0
ENSMUSG00000112383,0,0,0,0,0,0
ENSMUSG00000112425,0,0,0,0,0,0
ENSMUSG00000112514,0,0,0,0,0,0
ENSMUSG00000112379,0,0,0,0,0,0
ENSMUSG00000112267,0,0,0,0,0,0
ENSMUSG00000097134,1,2,2,4,0,0
ENSMUSG00000097921,0,0,0,2,0,0
ENSMUSG00000112925,24,21,5,17,8,18
ENSMUSG00000019873,1317,1097,1037,1219,1527,1239
ENSMUSG00000039480,208,218,216,227,332,237
ENSMUSG00000110791,11,4,8,9,6,3
ENSMUSG00000097274,0,1,0,4,0,0
ENSMUSG00000039485,72,72,127,72,85,86
ENSMUSG00000039462,0,0,1,2,10,0
ENSMUSG00000020061,9,14,7,10,14,17
ENSMUSG00000112841,0,0,0,0,0,0
ENSMUSG00000112231,0,0,0,0,0,0
ENSMUSG00000112428,0,0,0,0,0,0
ENSMUSG00000019779,0,0,0,0,0,0
ENSMUSG00000112869,0,0,0,0,0,0
ENSMUSG00000112885,0,0,0,0,0,0
ENSMUSG00000111042,0,0,0,0,0,0
ENSMUSG00000110935,0,0,0,0,0,0
ENSMUSG00000077749,0,0,0,0,0,0
ENSMUSG00000111216,0,0,0,0,0,0
ENSMUSG00000110837,0,0,0,0,0,0
ENSMUSG00000111753,0,0,0,0,0,0
ENSMUSG00000063953,1,1,1,4,2,3
ENSMUSG00000111550,0,0,0,0,0,0
ENSMUSG00000110865,0,0,0,0,0,0
ENSMUSG00000110987,0,0,0,0,0,0
ENSMUSG00000110731,0,0,0,0,0,0
ENSMUSG00000004359,1,2,4,3,5,0
ENSMUSG00000111919,0,0,0,0,0,0
ENSMUSG00002076134,0,0,0,0,0,0
ENSMUSG00000112467,0,0,0,0,0,0
ENSMUSG00000069540,1,0,0,2,0,0
ENSMUSG00000044499,0,0,0,0,0,0
ENSMUSG00000111231,0,0,0,0,0,0
ENSMUSG00000088423,0,0,0,0,0,0
ENSMUSG00000060904,775,663,759,747,1005,832
ENSMUSG00000037876,8532,5819,3115,8080,7172,6125
ENSMUSG00000089498,36,13,3,32,2,7
ENSMUSG00000019777,1035,886,803,749,1164,896
ENSMUSG00000103299,0,0,0,0,0,0
ENSMUSG00000075000,380,437,424,297,540,466
ENSMUSG00000069662,451,705,496,452,489,374
ENSMUSG00000112314,0,0,0,0,2,4
ENSMUSG00000111908,0,0,0,0,0,0
ENSMUSG00000046463,3,0,0,1,0,1
ENSMUSG00000112848,0,1,0,0,0,0
ENSMUSG00000110799,0,0,0,0,0,0
ENSMUSG00000112726,0,0,0,0,0,0
ENSMUSG00000097742,0,0,0,2,0,0
ENSMUSG00000112120,0,2,2,0,0,0
ENSMUSG00000111549,0,0,0,0,0,0
ENSMUSG00002076892,0,0,0,0,0,0
ENSMUSG00000111488,0,0,0,0,0,0
ENSMUSG00000111234,0,0,0,0,0,0
ENSMUSG00000077576,0,0,0,0,0,0
ENSMUSG00002076946,0,0,0,0,0,0
ENSMUSG00000111048,0,0,0,0,0,0
ENSMUSG00000111208,0,0,0,0,0,0
ENSMUSG00000110782,0,0,0,0,0,0
ENSMUSG00000119503,0,0,0,0,0,0
ENSMUSG00000094311,0,0,0,0,0,0
ENSMUSG00000111431,0,0,0,0,0,0
ENSMUSG00000037868,283,266,277,244,322,255
ENSMUSG00000057134,527,602,550,287,576,473
ENSMUSG00000112141,1,2,0,3,0,0
ENSMUSG00000074999,2,0,0,0,0,0
ENSMUSG00000112558,8,5,0,7,5,6
ENSMUSG00000112396,0,0,0,0,0,0
ENSMUSG00000112619,0,0,0,0,0,0
ENSMUSG00000112537,0,0,0,0,0,0
ENSMUSG00000116971,0,0,0,0,0,0
ENSMUSG00000111956,0,0,0,0,0,0
ENSMUSG00000037855,69,48,39,51,42,41
ENSMUSG00000004356,1374,1334,1079,1186,1694,1416
ENSMUSG00000112899,0,0,0,0,0,0
ENSMUSG00000019846,1,0,0,0,0,0
ENSMUSG00000020062,0,0,0,0,0,0
ENSMUSG00000051736,10,1,6,12,10,1
ENSMUSG00000019845,182,179,105,121,171,159
ENSMUSG00000037846,11,9,5,8,13,16
ENSMUSG00000062074,9,4,1,0,18,12
ENSMUSG00000111055,0,0,0,0,0,2
ENSMUSG00000086838,0,0,0,0,0,0
ENSMUSG00000111877,2,7,1,2,3,1
ENSMUSG00000111008,1,1,0,0,0,0
ENSMUSG00000019947,1540,1168,923,1446,1285,1023
ENSMUSG00000112275,0,0,2,0,0,0
ENSMUSG00000112157,0,0,0,0,0,0
ENSMUSG00000019945,3,6,1,3,3,0
ENSMUSG00000112793,0,0,0,0,0,0
ENSMUSG00000112434,0,0,0,0,0,0
ENSMUSG00000060044,88,65,52,39,66,30
ENSMUSG00000112333,0,0,0,0,0,0
ENSMUSG00000035189,0,0,0,0,0,0
ENSMUSG00000074802,279,242,105,227,247,256
ENSMUSG00000112322,0,0,0,0,0,0
ENSMUSG00000112672,0,0,0,0,0,0
ENSMUSG00000102382,0,0,0,0,0,0
ENSMUSG00000056758,0,0,0,0,0,4
ENSMUSG00000047638,0,0,0,0,0,0
ENSMUSG00000034764,0,0,0,0,0,0
ENSMUSG00000112272,0,0,0,0,0,0
ENSMUSG00000090191,0,0,0,0,0,0
ENSMUSG00000076448,0,0,0,0,0,0
ENSMUSG00000088924,0,0,0,0,0,0
ENSMUSG00000112716,0,0,0,0,0,0
